player_sk,version,Season,Matches Played,Game or games started by player,Minutes,90s Played90s played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG,npxG,xAG,"npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",PrgC,PrgP,PrgR,Goals.1,Assists.1,Goals + Assists.1,Non-Penalty Goals.1,Non-Penalty Goals + Assists/90Goals plus Assists minus Penalty Kicks made per 90 minutes,xG.1,xAG.1,"xG + xAG/90Expected Goals plus Assisted Goals per 90 minutesxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",npxG.1,"npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader.1",90s,Cmp,Cmp.1,Cmp.2,Cmp.3,Att,Att.1,Att.2,Att.3,Cmp%,Cmp%.1,Cmp%.2,Cmp%.3,Tot,Prg,Cmp.4,Cmp.5,Cmp.6,Cmp.7,Att.4,Att.5,Att.6,Att.7,Cmp%.4,Cmp%.5,Cmp%.6,Cmp%.7,Cmp.8,Cmp.9,Cmp.10,Cmp.11,Att.8,Att.9,Att.10,Att.11,Cmp%.8,Cmp%.9,Cmp%.10,Cmp%.11,Cmp.12,Cmp.13,Cmp.14,Cmp.15,Att.12,Att.13,Att.14,Att.15,Cmp%.12,Cmp%.13,Cmp%.14,Cmp%.15,Ast,xA,Assists - xAGAssists minus Expected Goals Assisted,KP,1/3,PPA,CrsPA,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Shot,"Goals - xGGoals minus Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","Non-Penalty Goals - npxGNon-Penalty Goals minus Non-Penalty Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.",Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,Tkl,Tkl.1,TklW,Tkl.2,Tkl.3,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,TO,TO.1,Fld,Fld.1,Def,Def.1,GCA,GCA90,TO.2,TO.3,Fld.2,Fld.3,Def.2,Def.3,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Won,Won%,GA,PKA,CK,OG,Post-Shot Expected Goals,Post-Shot Expected Goals per Shot on Target,PSxG-GAPost-Shot Expected Goals minus Goals AllowedPositive numbers suggest better luck or an above average ability to stop shotsPSxG is expected goals based on how likely the goalkeeper is to save the shotNote,PSxG-GA/90Post-Shot Expected Goals minus Goals Allowed per 90 minutesPositive numbers suggest better luck or an above average ability to stop shotsPSxG is expected goals based on how likely the goalkeeper is to save the shotNote,Att (GK),Thr,Launch%,Launch%.1,Avg,Avg.1,Avg.2,Launch%.2,Launch%.3,Avg.3,Avg.4,Avg.5,Opp,Stp,Stp%,#OPA,#OPA/90,Avg.6,Avg.7,Avg.8,Player,Pos,Squad,Age,name,roster_designation,category,_features,cluster,pca1,pca2
9288662615,1,2025,31,26,2154,23.9,0.46,0.04,0.5,0.46,0.0,0.0,0.04,0.0,0.43,0.43,0.1,0.54,1.51,1.76,7.99,0.46,0.04,0.5,0.46,0.5,0.43,0.1,0.54,0.43,0.54,23.9,20.0,12.5,5.69,0.63,26.7,14.6,7.7,0.84,75.0,85.1,73.9,75.0,269.5,48.9,20.0,12.5,5.69,0.63,26.7,14.6,7.7,0.84,75.0,85.1,73.9,75.0,20.0,12.5,5.69,0.63,26.7,14.6,7.7,0.84,75.0,85.1,73.9,75.0,20.0,12.5,5.69,0.63,26.7,14.6,7.7,0.84,75.0,85.1,73.9,75.0,0.04,0.09,-0.06,0.92,0.59,0.67,0.21,0.46,2.18,1.13,51.9,2.17,1.13,0.21,0.41,13.7,0.04,0.0,0.0,0.2,0.03,0.03,38.0,1.17,4.81,16.6,16.9,4.56,38.0,0.84,43.5,1.09,56.5,22.2,0.96,2.85,1.05,27.9,0.54,0.29,0.29,0.54,0.29,33.3,0.59,0.75,0.63,0.54,1.09,1.05,0.13,2.09,2.09,0.08,0.0,0.08,0.0,0.0,0.0,0.17,0.17,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.67,0.59,0.5,0.88,0.54,0.29,0.0,0.0,0.0,2.64,2.38,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tadeo Allende,"MF,FW",Inter Miami,26-287,Tadeo Allende,TAM Player,TAM Player,"[ 1.50378935 -0.50235806  1.65833936  1.88048774 -0.09903589  0.97931784
  0.88241668  1.48184696 -1.21637244 -1.14601867 -0.09941011 -1.37996226
 -0.59643981 -0.64496049]",0,3.455898497702588,-2.0363656538266537
7744850144,1,2025,31,31,2706,30.1,0.2,0.13,0.33,0.1,0.1,0.1,0.13,0.0,0.3,0.22,0.1,0.33,3.49,7.08,7.04,0.2,0.13,0.33,0.1,0.23,0.3,0.1,0.4,0.22,0.32,30.1,35.4,17.5,13.7,2.76,43.4,20.2,15.9,4.02,81.5,86.4,86.4,68.6,569.0,159.1,35.4,17.5,13.7,2.76,43.4,20.2,15.9,4.02,81.5,86.4,86.4,68.6,35.4,17.5,13.7,2.76,43.4,20.2,15.9,4.02,81.5,86.4,86.4,68.6,35.4,17.5,13.7,2.76,43.4,20.2,15.9,4.02,81.5,86.4,86.4,68.6,0.13,0.18,0.03,1.46,3.95,1.89,0.2,0.2,2.16,0.63,29.2,2.16,0.63,0.05,0.16,19.2,0.07,0.1,0.1,0.1,-0.1,-0.12,53.8,0.43,5.18,24.9,24.4,3.46,53.7,1.46,53.7,1.1,40.2,38.6,0.9,2.06,1.36,43.1,1.53,0.5,0.86,1.53,0.5,45.5,0.6,0.9,0.86,0.37,1.89,0.3,0.07,4.02,4.03,0.13,0.0,0.3,0.03,0.07,0.0,0.37,0.37,0.13,0.0,0.3,0.03,0.07,0.0,0.0,1.0,1.86,0.4,1.3,0.37,0.86,0.0,0.0,0.0,4.39,0.17,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miguel Almirón,"FW,MF",Atlanta Utd,31-297,Miguel Almirón,Designated Player,Designated Player,"[ 0.26606106  0.16182681  0.89511888  0.52552968 -0.09903589  1.69115086
  0.86319436  0.4123542  -0.19453045  1.82357903  1.48405093 -0.09123862
 -0.93286345 -0.32515722]",0,1.6095054320503042,1.3422788069506593
5254284436,1,2025,12,6,488,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.06,0.06,0.04,0.09,0.93,6.11,3.15,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09,5.4,58.3,38.5,14.3,1.11,66.5,39.8,16.3,3.33,87.7,96.7,87.5,33.3,724.3,199.1,58.3,38.5,14.3,1.11,66.5,39.8,16.3,3.33,87.7,96.7,87.5,33.3,58.3,38.5,14.3,1.11,66.5,39.8,16.3,3.33,87.7,96.7,87.5,33.3,58.3,38.5,14.3,1.11,66.5,39.8,16.3,3.33,87.7,96.7,87.5,33.3,0.0,0.09,-0.04,0.56,4.26,0.56,0.0,0.0,1.11,0.56,50.0,1.11,0.55,0.0,0.0,21.7,0.0,0.0,0.0,0.06,-0.06,-0.06,79.6,2.22,14.1,46.9,19.4,1.85,79.6,0.56,42.9,0.56,42.9,48.9,0.0,1.3,0.93,59.6,4.44,2.22,2.22,4.44,2.22,50.0,2.22,1.11,1.11,2.59,7.04,0.93,0.0,1.67,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,1.85,0.0,0.37,2.59,2.22,0.0,0.0,0.0,3.89,0.74,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alejandro Alvarado Jr.,MF,San Diego FC,22-128,Alejandro Alvarado Jr.,,Standard,"[-0.68603763 -0.79755134 -0.51390354 -0.50681932 -0.72114864 -1.16907675
 -0.1459776   0.26262522  1.32496188  1.28212983 -0.56325223  3.69682783
  3.46043355  0.12256735]",-1,-3.0965881541206914,1.609857361115337
8143665547,1,2025,22,11,1094,12.2,0.0,0.08,0.08,0.0,0.0,0.0,0.33,0.0,0.01,0.01,0.05,0.06,0.16,3.93,0.0,0.0,0.08,0.08,0.0,0.08,0.01,0.05,0.06,0.01,0.06,12.2,47.4,14.0,28.3,4.92,55.7,15.2,30.1,9.59,85.1,91.9,94.0,51.3,940.8,329.2,47.4,14.0,28.3,4.92,55.7,15.2,30.1,9.59,85.1,91.9,94.0,51.3,47.4,14.0,28.3,4.92,55.7,15.2,30.1,9.59,85.1,91.9,94.0,51.3,47.4,14.0,28.3,4.92,55.7,15.2,30.1,9.59,85.1,91.9,94.0,51.3,0.08,0.02,0.03,0.16,3.69,0.16,0.0,0.0,0.41,0.16,40.0,0.41,0.16,0.0,0.0,11.9,0.0,0.0,0.0,0.03,-0.01,-0.01,66.2,6.64,34.1,29.0,3.28,0.82,66.2,0.08,50.0,0.08,50.0,38.4,0.08,0.49,0.16,44.4,1.48,0.66,0.98,1.48,0.66,44.4,0.82,1.31,0.82,1.31,2.79,4.75,0.16,0.82,0.82,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.08,0.0,0.0,1.48,0.33,0.08,0.16,1.31,0.98,0.0,0.0,0.0,3.11,1.89,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fernando Álvarez,DF,CF Montréal,22-102,Fernando Álvarez,,Standard,"[-0.68603763 -0.20716479 -0.80744988 -0.82942838 -0.61746318 -0.38760789
 -0.8187589  -0.59296899  0.60171007  0.0652646  -1.17904264 -0.15632567
  0.9273614   0.54897171]",0,-2.2537372497726986,-0.38694960187694577
8504817665,1,2025,10,7,649,7.2,0.0,0.14,0.14,0.0,0.0,0.0,0.28,0.0,0.04,0.04,0.11,0.15,1.11,4.31,1.39,0.0,0.14,0.14,0.0,0.14,0.04,0.11,0.15,0.04,0.15,7.2,54.6,28.2,19.4,4.31,61.3,29.6,20.6,7.08,89.1,95.3,94.6,60.8,858.8,266.0,54.6,28.2,19.4,4.31,61.3,29.6,20.6,7.08,89.1,95.3,94.6,60.8,54.6,28.2,19.4,4.31,61.3,29.6,20.6,7.08,89.1,95.3,94.6,60.8,54.6,28.2,19.4,4.31,61.3,29.6,20.6,7.08,89.1,95.3,94.6,60.8,0.14,0.14,0.03,1.11,5.42,0.42,0.0,0.0,0.83,0.42,50.0,0.83,0.42,0.0,0.0,25.9,0.0,0.0,0.0,0.05,-0.04,-0.04,71.3,2.22,15.6,39.9,16.3,0.56,71.3,1.25,52.9,1.11,47.1,41.8,0.0,1.67,1.67,52.8,2.36,0.56,1.39,2.36,0.56,36.4,0.97,0.69,0.69,1.11,3.47,0.69,0.56,3.06,3.05,0.0,0.0,0.14,0.0,0.28,0.0,0.28,0.28,0.0,0.0,0.14,0.0,0.28,0.0,0.0,0.97,0.97,0.0,1.53,1.11,1.39,0.0,0.0,0.0,3.75,0.69,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steven Alzate,MF,Atlanta Utd,27-087,,,,"[-0.68603763  0.23562513 -0.63132208 -0.63586294  0.00464957 -0.96145879
 -0.41509012 -0.03683276  1.07945438  0.27737872 -0.41930123  0.98920645
  0.53156888 -0.7728818 ]",0,-1.36734391844199,0.7535291713487399
9430905020,1,2025,26,24,2078,23.1,0.04,0.0,0.04,0.04,0.0,0.0,0.17,0.0,0.02,0.02,0.08,0.1,1.65,3.81,5.15,0.04,0.0,0.04,0.04,0.04,0.02,0.08,0.1,0.02,0.1,23.1,42.5,18.5,19.0,3.29,53.8,21.6,23.0,6.1,78.9,85.9,82.9,53.9,714.8,251.3,42.5,18.5,19.0,3.29,53.8,21.6,23.0,6.1,78.9,85.9,82.9,53.9,42.5,18.5,19.0,3.29,53.8,21.6,23.0,6.1,78.9,85.9,82.9,53.9,42.5,18.5,19.0,3.29,53.8,21.6,23.0,6.1,78.9,85.9,82.9,53.9,0.0,0.09,-0.08,0.69,3.2,1.08,0.3,0.04,0.61,0.17,28.6,0.61,0.17,0.07,0.25,25.7,0.0,0.0,0.0,0.04,0.02,0.02,63.3,3.46,19.7,27.3,16.8,1.3,63.3,0.3,29.2,0.74,70.8,32.6,0.35,0.87,0.13,38.6,1.47,0.91,0.65,1.47,0.91,58.3,0.65,1.3,0.95,0.82,2.29,3.03,0.0,1.39,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.52,0.17,3.03,0.82,0.65,0.0,0.0,0.0,4.29,0.74,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pedro Amador,DF,Atlanta Utd,26-351,Pedro Amador,,Standard,"[-0.49561789 -0.79755134 -0.74874061 -0.76490657 -0.3064068   0.88131184
 -0.62653567 -0.57157913  0.27657853 -0.00171881  0.01255178 -0.16934308
 -0.04233028  0.52765149]",0,-1.5218544633086466,-0.25732126542452566
7921780435,2,2025,19,3,433,4.8,0.21,0.0,0.21,0.21,0.0,0.0,0.21,0.0,0.13,0.13,0.08,0.21,0.83,5.0,3.75,0.21,0.0,0.21,0.21,0.21,0.12,0.08,0.2,0.12,0.2,4.8,50.4,30.2,16.5,1.88,55.0,32.3,17.5,2.29,91.7,93.5,94.0,81.8,749.0,157.3,50.4,30.2,16.5,1.88,55.0,32.3,17.5,2.29,91.7,93.5,94.0,81.8,50.4,30.2,16.5,1.88,55.0,32.3,17.5,2.29,91.7,93.5,94.0,81.8,50.4,30.2,16.5,1.88,55.0,32.3,17.5,2.29,91.7,93.5,94.0,81.8,0.0,0.1,-0.08,2.08,5.42,1.25,0.0,0.21,1.25,0.63,50.0,1.25,0.62,0.17,0.33,16.3,0.0,0.0,0.0,0.1,0.08,0.08,65.8,1.04,10.2,36.9,19.2,2.29,65.8,0.42,25.0,1.25,75.0,40.6,0.83,1.25,0.21,50.0,3.33,1.25,1.88,3.33,1.25,46.2,1.46,0.42,0.42,1.04,4.38,0.83,0.0,3.33,3.33,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.83,0.42,0.0,0.0,1.04,1.88,0.0,0.0,0.0,3.33,0.42,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frankie Amaya,MF,LAFC,25-069,,,,"[ 0.313666   -0.79755134 -0.10293867 -0.05516663 -0.3064068  -1.24000214
 -0.01142134  0.4123542   0.8007702   0.66253331 -0.64322501  2.25189527
  0.3930415  -1.34852768]",0,-0.6919228527561712,0.3792517480415614
6030296958,1,2025,24,21,1780,19.8,0.05,0.1,0.15,0.05,0.0,0.0,0.15,0.05,0.06,0.06,0.06,0.12,1.16,6.01,1.72,0.05,0.1,0.15,0.05,0.15,0.06,0.06,0.12,0.06,0.12,19.8,60.3,32.1,23.3,3.99,69.6,33.7,26.5,6.92,86.6,95.4,88.0,57.7,977.4,371.3,60.3,32.1,23.3,3.99,69.6,33.7,26.5,6.92,86.6,95.4,88.0,57.7,60.3,32.1,23.3,3.99,69.6,33.7,26.5,6.92,86.6,95.4,88.0,57.7,60.3,32.1,23.3,3.99,69.6,33.7,26.5,6.92,86.6,95.4,88.0,57.7,0.1,0.06,0.04,0.3,7.22,0.71,0.15,0.05,0.56,0.1,18.2,0.56,0.1,0.09,0.5,22.0,0.0,0.0,0.0,0.11,-0.01,-0.01,79.9,3.94,26.4,43.8,10.3,0.61,79.9,0.76,71.4,0.25,23.8,44.9,0.1,0.56,0.51,53.7,1.62,0.66,1.26,1.62,0.66,56.5,0.51,1.26,0.51,1.16,2.78,3.79,0.0,1.31,1.31,0.15,0.0,0.0,0.0,0.1,0.05,0.15,0.15,0.15,0.0,0.0,0.0,0.1,0.05,0.0,0.81,0.35,0.0,0.45,1.16,1.26,0.0,0.0,0.0,4.95,1.21,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malte Amundsen,DF,Columbus Crew,27-296,Malte Amundsen,,Standard,"[-0.44801295 -0.05956815 -0.51390354 -0.50681932 -0.51377772  0.49702518
 -0.67459148 -0.72130812  1.45766863  1.22631032 -0.37931484  0.02591807
  0.63051701  0.44237062]",0,-1.9946250068227747,0.8481763870125886
3982200228,2,2025,22,9,715,7.9,0.38,0.25,0.63,0.38,0.0,0.0,0.13,0.0,0.19,0.19,0.13,0.3,1.14,2.66,6.08,0.38,0.25,0.63,0.38,0.63,0.18,0.12,0.31,0.18,0.31,7.9,18.2,10.9,4.94,1.39,23.4,12.8,5.7,2.15,77.8,85.1,86.7,64.7,263.3,51.9,18.2,10.9,4.94,1.39,23.4,12.8,5.7,2.15,77.8,85.1,86.7,64.7,18.2,10.9,4.94,1.39,23.4,12.8,5.7,2.15,77.8,85.1,86.7,64.7,18.2,10.9,4.94,1.39,23.4,12.8,5.7,2.15,77.8,85.1,86.7,64.7,0.25,0.15,0.13,1.52,1.39,0.89,0.0,0.38,1.65,0.51,30.8,1.64,0.5,0.23,0.75,15.6,0.13,0.0,0.0,0.11,0.19,0.19,31.5,0.38,2.78,14.6,14.4,3.29,31.5,0.63,71.4,0.25,28.6,18.0,0.51,2.41,1.52,23.5,0.76,0.13,0.25,0.76,0.13,25.0,0.38,0.25,0.13,0.38,1.14,0.38,0.0,2.66,2.64,0.13,0.13,0.13,0.0,0.0,0.0,0.38,0.38,0.13,0.13,0.13,0.0,0.0,0.0,0.0,1.27,0.76,0.38,0.38,0.38,0.25,0.0,0.0,0.0,2.78,0.89,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomas Ángel,FW,San Diego FC,22-287,,,,"[ 1.12294988  1.04740663  0.24931693  0.33196424  0.21202049 -0.87634832
  0.37302512  0.15567594 -1.33580852 -0.64364312 -0.3953094  -1.09357923
 -0.91307383 -1.71097138]",0,2.181282166738211,-0.8867405314341229
1479788211,3,2025,33,30,2305,25.6,0.0,0.16,0.16,0.0,0.0,0.0,0.16,0.0,0.12,0.12,0.16,0.27,3.32,4.34,8.24,0.0,0.16,0.16,0.0,0.16,0.12,0.16,0.27,0.12,0.27,25.6,27.0,15.4,9.77,1.09,32.6,17.3,11.6,1.76,82.9,88.7,83.9,62.2,394.8,121.0,27.0,15.4,9.77,1.09,32.6,17.3,11.6,1.76,82.9,88.7,83.9,62.2,27.0,15.4,9.77,1.09,32.6,17.3,11.6,1.76,82.9,88.7,83.9,62.2,27.0,15.4,9.77,1.09,32.6,17.3,11.6,1.76,82.9,88.7,83.9,62.2,0.16,0.16,0.0,1.45,1.91,1.95,0.2,0.0,1.33,0.39,29.4,1.33,0.39,0.0,0.0,17.3,0.0,0.0,0.0,0.09,-0.12,-0.12,43.6,1.17,8.01,16.0,20.2,3.63,43.6,1.33,38.2,2.03,58.4,27.5,1.95,1.56,1.13,30.3,2.11,0.74,1.17,2.11,0.74,48.7,0.78,1.09,0.94,0.7,2.81,0.66,0.04,3.13,3.12,0.16,0.04,0.16,0.0,0.08,0.0,0.27,0.27,0.16,0.04,0.16,0.0,0.08,0.0,0.0,0.78,1.02,0.16,1.09,0.7,1.17,0.0,0.0,0.0,4.38,0.08,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iván Angulo,"MF,FW",Orlando City,26-257,Iván Angulo,TAM Player,TAM Player,"[-0.68603763  0.38322176 -0.16164794 -0.11968844  0.52307686  1.17404028
  0.06546796 -0.10100232 -0.75189881  0.29412457  1.34809721  0.66377119
 -0.27980579  0.07992692]",0,0.24935926147134005,1.122810792865169
8948144134,2,2025,20,17,1343,14.9,0.07,0.07,0.13,0.07,0.0,0.0,0.07,0.0,0.06,0.06,0.02,0.09,1.61,2.48,3.69,0.07,0.07,0.13,0.07,0.13,0.06,0.02,0.09,0.06,0.09,14.9,26.6,10.8,12.3,3.02,37.7,13.1,16.6,6.31,70.6,82.6,74.2,47.9,487.4,145.8,26.6,10.8,12.3,3.02,37.7,13.1,16.6,6.31,70.6,82.6,74.2,47.9,26.6,10.8,12.3,3.02,37.7,13.1,16.6,6.31,70.6,82.6,74.2,47.9,26.6,10.8,12.3,3.02,37.7,13.1,16.6,6.31,70.6,82.6,74.2,47.9,0.07,0.03,0.05,0.4,1.95,0.4,0.07,0.07,0.4,0.13,33.3,0.4,0.13,0.17,0.5,10.3,0.0,0.0,0.0,0.16,0.01,0.01,47.8,4.03,18.8,19.4,10.0,1.54,47.8,0.47,33.3,0.81,57.1,22.6,0.4,0.81,0.27,25.6,1.95,1.48,1.28,1.95,1.48,71.0,0.6,0.87,0.47,1.21,3.15,3.29,0.0,1.34,1.34,0.07,0.07,0.13,0.07,0.0,0.0,0.2,0.2,0.07,0.07,0.13,0.07,0.0,0.0,0.0,1.14,1.01,0.07,0.87,1.21,1.28,0.0,0.0,0.07,3.09,1.01,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conner Antley,"DF,MF",D.C. United,30-257,Conner Antley,,Standard,"[-0.35280309 -0.28096311 -0.51390354 -0.50681932 -0.92851955 -0.0665093
 -0.82837006 -0.65713856 -0.77844016 -0.74411823 -0.01943733  0.45549262
  0.72946514 -0.38911788]",0,-1.2256515174583207,-0.9127484786098304
3379402273,1,2025,28,26,2202,24.5,0.29,0.2,0.49,0.29,0.0,0.0,0.2,0.0,0.32,0.32,0.11,0.44,4.12,3.8,10.3,0.29,0.2,0.49,0.29,0.49,0.32,0.11,0.44,0.32,0.44,24.5,30.0,16.7,10.8,1.51,39.0,20.0,13.2,2.45,76.9,83.5,81.8,61.7,452.4,117.4,30.0,16.7,10.8,1.51,39.0,20.0,13.2,2.45,76.9,83.5,81.8,61.7,30.0,16.7,10.8,1.51,39.0,20.0,13.2,2.45,76.9,83.5,81.8,61.7,30.0,16.7,10.8,1.51,39.0,20.0,13.2,2.45,76.9,83.5,81.8,61.7,0.2,0.09,0.09,1.18,2.24,1.1,0.16,0.29,2.57,1.14,44.4,2.57,1.14,0.11,0.25,18.4,0.0,0.0,0.0,0.13,-0.04,-0.04,53.4,1.14,7.8,22.4,24.7,4.37,53.4,2.33,44.2,2.82,53.5,35.5,1.51,2.53,1.47,39.3,1.96,0.98,1.1,1.96,0.98,43.6,1.27,0.78,0.73,0.53,2.49,0.82,0.0,2.98,2.98,0.41,0.08,0.16,0.0,0.0,0.0,0.41,0.41,0.41,0.08,0.16,0.0,0.0,0.0,0.0,1.63,1.39,0.61,1.18,0.53,1.1,0.0,0.04,0.0,5.59,0.37,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antony,"FW,MF",Portland Timbers,24-087,Antony,U22 Initiative,U22 Initiative,"[ 0.69450547  0.67841504  1.01253741  1.17074781  0.00464957  1.04121636
  1.25725198  1.50323682 -0.55283868 -0.00730076  1.98787944  0.46851003
 -0.61622943 -0.58099984]",0,2.899731412563358,0.766957131390995
4396730472,2,2025,30,19,1700,18.9,0.0,0.05,0.05,0.0,0.0,0.0,0.11,0.05,0.05,0.05,0.02,0.06,0.69,3.33,0.9,0.0,0.05,0.05,0.0,0.05,0.05,0.01,0.06,0.05,0.06,18.9,40.8,18.9,17.8,2.59,46.9,21.0,19.6,3.7,86.9,90.4,90.6,70.0,661.0,159.9,40.8,18.9,17.8,2.59,46.9,21.0,19.6,3.7,86.9,90.4,90.6,70.0,40.8,18.9,17.8,2.59,46.9,21.0,19.6,3.7,86.9,90.4,90.6,70.0,40.8,18.9,17.8,2.59,46.9,21.0,19.6,3.7,86.9,90.4,90.6,70.0,0.05,0.03,0.04,0.32,3.23,0.16,0.0,0.0,0.48,0.11,22.2,0.48,0.11,0.0,0.0,19.8,0.0,0.0,0.0,0.1,-0.05,-0.05,56.2,2.43,14.1,34.7,8.2,0.42,56.2,0.63,70.6,0.26,29.4,26.4,0.05,1.38,0.53,34.0,2.17,0.85,1.38,2.17,0.85,61.5,0.53,1.96,1.27,1.06,3.23,1.01,0.11,1.01,1.01,0.05,0.05,0.05,0.0,0.0,0.0,0.21,0.21,0.05,0.05,0.05,0.0,0.0,0.0,0.0,1.64,0.48,0.0,0.05,1.06,1.38,0.0,0.0,0.0,6.83,0.53,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brian Anunga,MF,FC Cincinnati,29-116,,,,"[-0.68603763 -0.42855974 -0.57261281 -0.57134113 -0.92851955  0.39386097
 -0.75148077 -0.69991827  0.16377779 -0.26965243 -0.75518691  0.74187565
  0.43262075  1.93478587]",0,-2.3037839252654466,-0.5089233592480933
5138493660,3,2025,30,30,2551,28.3,0.46,0.11,0.57,0.35,0.11,0.11,0.21,0.0,0.52,0.43,0.15,0.58,2.51,4.17,5.94,0.46,0.11,0.56,0.35,0.46,0.52,0.15,0.66,0.43,0.58,28.3,18.1,9.22,6.57,1.45,25.9,11.6,8.62,2.65,69.6,79.3,76.2,54.7,294.5,86.2,18.1,9.22,6.57,1.45,25.9,11.6,8.62,2.65,69.6,79.3,76.2,54.7,18.1,9.22,6.57,1.45,25.9,11.6,8.62,2.65,69.6,79.3,76.2,54.7,18.1,9.22,6.57,1.45,25.9,11.6,8.62,2.65,69.6,79.3,76.2,54.7,0.11,0.18,-0.04,0.99,2.33,1.38,0.14,0.46,4.28,1.38,32.2,4.27,1.38,0.08,0.26,20.0,0.39,0.11,0.11,0.1,-0.06,-0.08,40.2,0.95,2.76,18.1,19.7,5.48,40.1,0.99,33.3,1.84,61.9,24.3,0.88,2.9,1.66,29.5,1.45,0.64,0.81,1.45,0.64,51.4,0.6,0.74,0.71,0.25,1.7,0.67,0.0,3.43,3.42,0.25,0.04,0.28,0.07,0.07,0.0,0.53,0.53,0.25,0.04,0.28,0.07,0.07,0.0,0.0,1.84,1.91,0.46,1.34,0.25,0.81,0.04,0.0,0.0,3.43,1.59,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cristian Arango,"FW,MF",SJ Earthquakes,30-270,Cristian Arango,Designated Player,Designated Player,"[ 1.50378935  0.01423017  2.18672277  1.88048774  0.41939141  1.49127021
  2.9007606   2.01659334 -1.34244386  0.19923141  0.70031769 -0.19537791
 -1.17033897 -0.66628071]",0,4.822787541332516,-0.2149626816817574
