Player,Nation,Pos,Squad,Age,Born,Matches Played,Game or games started by player,Minutes,90s Played90s played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG,npxG,xAG,"npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",PrgC,PrgP,PrgR,Goals,Assists,Goals + Assists,Non-Penalty Goals,Non-Penalty Goals + Assists/90Goals plus Assists minus Penalty Kicks made per 90 minutes,xG,xAG,"xG + xAG/90Expected Goals plus Assisted Goals per 90 minutesxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",npxG,"npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader.1",Matches,Season,90s,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Tot,Prg,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Ast,xA,Assists - xAGAssists minus Expected Goals Assisted,KP,1/3,PPA,CrsPA,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Shot,"Goals - xGGoals minus Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","Non-Penalty Goals - npxGNon-Penalty Goals minus Non-Penalty Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.",Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,Tkl,Tkl,TklW,Tkl,Tkl,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,TO,TO,Fld,Fld,Def,Def,GCA,GCA90,TO,TO,Fld,Fld,Def,Def,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Won,Won%,GA,PKA,CK,OG,Post-Shot Expected Goals,Post-Shot Expected Goals per Shot on Target,PSxG-GAPost-Shot Expected Goals minus Goals AllowedPositive numbers suggest better luck or an above average ability to stop shotsPSxG is expected goals based on how likely the goalkeeper is to save the shotNote,PSxG-GA/90Post-Shot Expected Goals minus Goals Allowed per 90 minutesPositive numbers suggest better luck or an above average ability to stop shotsPSxG is expected goals based on how likely the goalkeeper is to save the shotNote,Att (GK),Thr,Launch%,Launch%,Avg,Avg,Avg,Launch%,Launch%,Avg,Avg,Avg,Opp,Stp,Stp%,#OPA,#OPA/90,Avg,Avg,Avg
Julian Hall,us USA,"FW,MF",NY Red Bulls,17-255,2008,26,4,681,7.6,0.13,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.2,0.2,0.04,0.25,2.63,2.24,8.95,0.13,0.0,0.13,0.13,0.13,0.2,0.05,0.25,0.2,0.25,Matches,2025,7.6,19.1,10.8,6.58,0.92,25.4,13.9,8.16,1.18,75.1,77.4,80.6,77.8,280.7,50.0,19.1,10.8,6.58,0.92,25.4,13.9,8.16,1.18,75.1,77.4,80.6,77.8,19.1,10.8,6.58,0.92,25.4,13.9,8.16,1.18,75.1,77.4,80.6,77.8,19.1,10.8,6.58,0.92,25.4,13.9,8.16,1.18,75.1,77.4,80.6,77.8,0.0,0.09,-0.04,0.66,2.11,0.26,0.26,0.13,2.11,0.66,31.3,2.11,0.66,0.06,0.2,13.8,0.0,0.0,0.0,0.1,-0.07,-0.07,37.0,0.26,3.42,13.9,20.0,4.61,37.0,1.71,50.0,1.45,42.3,23.2,1.71,3.42,1.18,26.8,0.92,0.13,0.39,0.92,0.13,16.7,0.66,0.79,0.79,0.66,1.58,0.26,0.0,3.03,3.03,0.39,0.0,0.39,0.13,0.13,0.0,0.26,0.26,0.39,0.0,0.39,0.13,0.13,0.0,0.0,1.32,1.71,0.13,0.79,0.66,0.39,0.13,0.0,0.0,1.97,1.05,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bret Halsey,us USA,DF,FC Cincinnati,25-186,2000,1,0,33,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.28,Matches,2025,0.4,30.0,15.0,12.5,0.0,42.5,20.0,15.0,0.0,70.6,75.0,83.3,,382.5,92.5,30.0,15.0,12.5,0.0,42.5,20.0,15.0,0.0,70.6,75.0,83.3,,30.0,15.0,12.5,0.0,42.5,20.0,15.0,0.0,70.6,75.0,83.3,,30.0,15.0,12.5,0.0,42.5,20.0,15.0,0.0,70.6,75.0,83.3,,0.0,0.0,-0.25,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,67.5,5.0,30.0,30.0,12.5,0.0,67.5,5.0,66.7,2.5,33.3,27.5,0.0,0.0,2.5,30.0,7.5,5.0,2.5,7.5,5.0,100.0,0.0,0.0,0.0,2.5,10.0,7.5,0.0,2.5,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5,2.5,0.0,0.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicholas Hansen,dk DEN,GK,Colorado Rapids,24-147,2001,10,10,900,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2025,10.0,17.6,4.1,7.4,5.9,32.3,4.2,7.5,20.2,54.5,97.6,98.7,29.2,526.9,425.2,17.6,4.1,7.4,5.9,32.3,4.2,7.5,20.2,54.5,97.6,98.7,29.2,17.6,4.1,7.4,5.9,32.3,4.2,7.5,20.2,54.5,97.6,98.7,29.2,17.6,4.1,7.4,5.9,32.3,4.2,7.5,20.2,54.5,97.6,98.7,29.2,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,35.5,27.1,35.1,0.4,0.0,0.0,35.5,0.0,,0.0,,19.1,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.2,100.0,1.4,0.2,0.0,0.2,1.42,0.26,0.22,0.22,24.9,3.5,53.0,69.4,40.9,52.6,15.0,53.0,69.4,40.9,52.6,15.0,12.7,1.6,12.6,2.3,2.3,40.9,52.6,15.0
Aiden Harangi,us USA,DF,San Diego FC,19-299,2006,5,5,335,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.05,0.05,0.05,0.11,1.35,3.24,5.95,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.12,0.05,0.12,Matches,2025,3.7,48.1,23.5,21.4,1.62,57.0,25.7,25.4,2.7,84.4,91.6,84.0,60.0,716.5,160.5,48.1,23.5,21.4,1.62,57.0,25.7,25.4,2.7,84.4,91.6,84.0,60.0,48.1,23.5,21.4,1.62,57.0,25.7,25.4,2.7,84.4,91.6,84.0,60.0,48.1,23.5,21.4,1.62,57.0,25.7,25.4,2.7,84.4,91.6,84.0,60.0,0.0,0.08,-0.05,0.81,2.97,0.54,0.27,0.0,0.54,0.0,0.0,0.54,0.0,0.0,,15.9,0.0,0.0,0.0,0.1,-0.05,-0.05,66.5,3.51,17.3,31.4,17.8,1.89,66.5,0.54,100.0,0.0,0.0,33.5,0.27,1.62,0.0,41.6,0.81,0.27,0.0,0.81,0.27,100.0,0.0,1.35,0.81,0.81,1.62,2.97,0.0,1.62,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,1.08,0.0,2.43,0.81,0.0,0.0,0.0,0.0,3.78,1.08,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ian Harkes,us USA,MF,SJ Earthquakes,30-249,1995,30,26,2145,23.8,0.13,0.08,0.21,0.13,0.0,0.0,0.29,0.04,0.07,0.07,0.15,0.22,0.88,4.62,2.02,0.13,0.08,0.21,0.13,0.21,0.07,0.15,0.22,0.07,0.22,Matches,2025,23.8,36.6,17.8,15.2,2.31,43.8,19.9,17.2,3.61,83.5,89.2,88.0,64.0,588.7,164.2,36.6,17.8,15.2,2.31,43.8,19.9,17.2,3.61,83.5,89.2,88.0,64.0,36.6,17.8,15.2,2.31,43.8,19.9,17.2,3.61,83.5,89.2,88.0,64.0,36.6,17.8,15.2,2.31,43.8,19.9,17.2,3.61,83.5,89.2,88.0,64.0,0.08,0.13,-0.07,1.05,3.49,1.34,0.25,0.13,1.34,0.42,31.3,1.34,0.42,0.09,0.3,22.3,0.0,0.0,0.0,0.05,0.06,0.06,54.8,1.89,11.2,30.7,13.5,1.34,54.8,0.21,27.8,0.42,55.6,30.1,0.17,1.68,0.92,36.6,1.22,0.88,0.55,1.22,0.88,50.0,0.88,1.34,1.09,0.97,2.18,1.47,0.04,2.9,2.9,0.0,0.0,0.08,0.0,0.04,0.0,0.21,0.21,0.0,0.0,0.08,0.0,0.04,0.0,0.04,1.55,1.34,0.04,0.55,0.97,0.55,0.0,0.04,0.0,4.41,1.01,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameron Harper,us USA,"DF,MF",NY Red Bulls,24-015,2001,12,8,668,7.4,0.41,0.27,0.68,0.41,0.0,0.0,0.27,0.0,0.35,0.35,0.2,0.55,5.54,2.84,9.86,0.4,0.27,0.67,0.4,0.67,0.35,0.2,0.55,0.35,0.55,Matches,2025,7.4,26.9,13.6,11.1,1.22,40.9,15.9,16.8,4.19,65.7,85.6,66.1,29.0,416.4,122.4,26.9,13.6,11.1,1.22,40.9,15.9,16.8,4.19,65.7,85.6,66.1,29.0,26.9,13.6,11.1,1.22,40.9,15.9,16.8,4.19,65.7,85.6,66.1,29.0,26.9,13.6,11.1,1.22,40.9,15.9,16.8,4.19,65.7,85.6,66.1,29.0,0.27,0.11,0.07,0.95,1.49,0.81,0.41,0.41,2.57,0.68,26.3,2.56,0.67,0.16,0.6,16.6,0.0,0.0,0.0,0.14,0.05,0.05,53.0,0.54,8.11,20.3,25.8,5.0,53.0,2.16,51.6,1.76,41.9,33.6,1.08,2.84,0.95,36.6,1.22,0.68,0.95,1.22,0.68,38.5,1.08,0.54,0.54,0.27,1.49,0.68,0.0,3.11,3.1,0.54,0.14,0.54,0.14,0.14,0.0,0.41,0.4,0.54,0.14,0.54,0.14,0.14,0.0,0.0,2.03,2.3,0.27,4.59,0.27,0.95,0.14,0.0,0.0,4.59,0.41,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nathan Harriel,us USA,DF,Philadelphia Union,24-225,2001,25,23,2099,23.3,0.09,0.0,0.09,0.09,0.0,0.0,0.3,0.0,0.08,0.08,0.03,0.1,0.56,3.0,2.1,0.09,0.0,0.09,0.09,0.09,0.08,0.03,0.11,0.08,0.11,Matches,2025,23.3,31.6,16.1,12.9,2.06,41.5,18.6,16.4,4.68,76.1,86.4,78.8,44.0,520.6,220.6,31.6,16.1,12.9,2.06,41.5,18.6,16.4,4.68,76.1,86.4,78.8,44.0,31.6,16.1,12.9,2.06,41.5,18.6,16.4,4.68,76.1,86.4,78.8,44.0,31.6,16.1,12.9,2.06,41.5,18.6,16.4,4.68,76.1,86.4,78.8,44.0,0.0,0.04,-0.03,0.47,2.96,0.39,0.17,0.09,0.56,0.17,30.8,0.56,0.17,0.15,0.5,12.0,0.0,0.0,0.0,0.14,0.01,0.01,56.3,5.15,20.1,26.5,9.91,1.29,56.3,0.3,41.2,0.3,41.2,24.9,0.0,0.99,0.6,27.3,1.67,0.6,0.99,1.67,0.6,58.3,0.43,1.55,1.2,2.62,4.29,5.71,0.04,1.16,1.16,0.0,0.0,0.09,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.04,0.0,0.0,1.16,1.89,0.0,0.77,2.62,0.99,0.0,0.0,0.0,3.99,2.36,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Harris,us USA,"MF,FW",Colorado Rapids,20-291,2005,4,0,44,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2025,0.5,20.0,12.0,6.0,0.0,28.0,14.0,8.0,2.0,71.4,85.7,75.0,0.0,274.0,56.0,20.0,12.0,6.0,0.0,28.0,14.0,8.0,2.0,71.4,85.7,75.0,0.0,20.0,12.0,6.0,0.0,28.0,14.0,8.0,2.0,71.4,85.7,75.0,0.0,20.0,12.0,6.0,0.0,28.0,14.0,8.0,2.0,71.4,85.7,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,32.0,0.0,2.0,8.0,24.0,0.0,32.0,2.0,100.0,0.0,0.0,26.0,0.0,2.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calvin Harris,eng ENG,"FW,MF",Colorado Rapids,25-259,2000,27,13,1334,14.8,0.34,0.07,0.41,0.34,0.0,0.0,0.14,0.0,0.34,0.34,0.07,0.43,3.11,1.62,5.95,0.34,0.07,0.4,0.34,0.4,0.35,0.08,0.42,0.35,0.42,Matches,2025,14.8,17.5,11.5,4.59,0.41,22.0,13.1,5.81,0.88,79.4,87.6,79.1,46.2,232.1,53.0,17.5,11.5,4.59,0.41,22.0,13.1,5.81,0.88,79.4,87.6,79.1,46.2,17.5,11.5,4.59,0.41,22.0,13.1,5.81,0.88,79.4,87.6,79.1,46.2,17.5,11.5,4.59,0.41,22.0,13.1,5.81,0.88,79.4,87.6,79.1,46.2,0.07,0.07,-0.01,0.81,0.54,0.95,0.27,0.34,2.16,0.61,28.1,2.16,0.61,0.16,0.56,14.0,0.0,0.0,0.0,0.16,-0.01,-0.01,34.1,1.49,4.32,11.2,19.0,4.19,34.1,0.88,43.3,0.88,43.3,21.5,1.42,2.36,1.28,23.0,1.08,0.47,0.68,1.08,0.47,36.8,0.81,0.95,0.74,0.27,1.35,0.95,0.0,2.5,2.5,0.07,0.0,0.47,0.0,0.0,0.0,0.2,0.2,0.07,0.0,0.47,0.0,0.0,0.0,0.0,0.68,2.57,0.34,1.76,0.27,0.68,0.0,0.0,0.0,3.51,0.54,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcel Hartel,de GER,"MF,FW",St. Louis,29-319,1996,34,34,3022,33.6,0.27,0.12,0.39,0.24,0.03,0.03,0.03,0.0,0.22,0.2,0.29,0.49,2.14,5.63,5.6,0.27,0.12,0.39,0.24,0.36,0.22,0.29,0.51,0.2,0.49,Matches,2025,33.6,36.4,18.7,12.8,3.18,47.7,20.9,15.7,6.9,76.3,89.6,81.5,46.1,582.0,202.7,36.4,18.7,12.8,3.18,47.7,20.9,15.7,6.9,76.3,89.6,81.5,46.1,36.4,18.7,12.8,3.18,47.7,20.9,15.7,6.9,76.3,89.6,81.5,46.1,36.4,18.7,12.8,3.18,47.7,20.9,15.7,6.9,76.3,89.6,81.5,46.1,0.12,0.27,-0.17,2.95,3.24,1.67,0.39,0.27,2.2,0.74,33.8,2.2,0.74,0.11,0.32,17.4,0.06,0.03,0.03,0.09,0.05,0.04,56.4,1.4,8.69,25.2,23.2,3.54,56.3,0.68,34.8,1.19,60.6,32.6,0.51,1.46,0.68,39.1,0.6,0.24,0.45,0.6,0.24,29.6,0.57,0.6,0.48,0.8,1.4,0.74,0.0,5.33,5.33,0.21,0.03,0.12,0.0,0.0,0.0,0.3,0.3,0.21,0.03,0.12,0.0,0.0,0.0,0.0,0.36,0.54,0.12,5.71,0.8,0.45,0.0,0.0,0.0,3.6,0.12,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Harvey,pa PAN,"DF,MF",Minnesota Utd,25-304,2000,25,16,1526,17.0,0.12,0.06,0.18,0.12,0.0,0.0,0.12,0.0,0.08,0.08,0.06,0.15,0.65,2.18,1.82,0.12,0.06,0.18,0.12,0.18,0.08,0.06,0.15,0.08,0.15,Matches,2025,17.0,30.5,16.5,11.5,1.82,37.8,18.5,13.6,3.47,80.7,89.5,84.1,52.5,478.6,176.8,30.5,16.5,11.5,1.82,37.8,18.5,13.6,3.47,80.7,89.5,84.1,52.5,30.5,16.5,11.5,1.82,37.8,18.5,13.6,3.47,80.7,89.5,84.1,52.5,30.5,16.5,11.5,1.82,37.8,18.5,13.6,3.47,80.7,89.5,84.1,52.5,0.06,0.05,0.0,0.59,2.18,0.41,0.06,0.12,1.24,0.59,47.6,1.24,0.59,0.1,0.2,17.2,0.0,0.0,0.0,0.07,0.04,0.04,54.1,5.76,23.6,21.6,9.65,2.53,54.1,0.82,40.0,1.0,48.6,25.5,0.18,1.29,0.47,30.2,3.06,1.65,1.71,3.06,1.65,62.2,1.0,1.59,0.88,1.35,4.41,4.24,0.0,1.24,1.24,0.0,0.0,0.06,0.0,0.06,0.0,0.06,0.06,0.0,0.0,0.06,0.0,0.06,0.0,0.0,1.47,1.29,0.18,0.18,1.35,1.71,0.0,0.0,0.0,4.59,2.29,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Hasal,ca CAN,GK,LAFC,26-148,1999,2,1,135,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2025,1.5,20.7,8.0,11.3,1.33,32.7,8.0,11.3,12.7,63.3,100.0,100.0,10.5,384.0,238.0,20.7,8.0,11.3,1.33,32.7,8.0,11.3,12.7,63.3,100.0,100.0,10.5,20.7,8.0,11.3,1.33,32.7,8.0,11.3,12.7,63.3,100.0,100.0,10.5,20.7,8.0,11.3,1.33,32.7,8.0,11.3,12.7,63.3,100.0,100.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,36.0,33.3,36.0,0.0,0.0,0.0,36.0,0.0,,0.0,,21.3,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,,3.33,0.0,0.67,0.0,2.07,0.31,-1.27,-1.3,25.3,8.67,23.7,70.0,28.9,50.5,7.1,23.7,70.0,28.9,50.5,7.1,10.7,2.0,18.8,0.0,0.0,28.9,50.5,7.1
Stuart Hawkins,us USA,"DF,MF",Seattle Sounders,19-077,2006,4,0,127,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,0.71,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches,2025,1.4,32.1,12.9,17.9,1.43,39.3,17.1,17.9,3.57,81.8,75.0,100.0,40.0,540.7,220.7,32.1,12.9,17.9,1.43,39.3,17.1,17.9,3.57,81.8,75.0,100.0,40.0,32.1,12.9,17.9,1.43,39.3,17.1,17.9,3.57,81.8,75.0,100.0,40.0,32.1,12.9,17.9,1.43,39.3,17.1,17.9,3.57,81.8,75.0,100.0,40.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,1.43,0.0,0.0,1.42,0.0,0.0,,6.4,0.0,0.0,0.0,0.11,-0.14,-0.14,53.6,6.43,25.7,20.7,7.14,2.14,53.6,0.0,,0.0,,30.0,0.0,0.71,0.0,33.6,0.71,0.71,0.0,0.71,0.71,100.0,0.0,1.43,0.71,0.0,0.71,7.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,2.14,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kobi Henry,tt TRI,"DF,FW",Real Salt Lake,21-222,2004,3,0,41,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,2025,0.5,38.0,14.0,20.0,4.0,62.0,16.0,36.0,10.0,61.3,87.5,55.6,40.0,636.0,276.0,38.0,14.0,20.0,4.0,62.0,16.0,36.0,10.0,61.3,87.5,55.6,40.0,38.0,14.0,20.0,4.0,62.0,16.0,36.0,10.0,61.3,87.5,55.6,40.0,38.0,14.0,20.0,4.0,62.0,16.0,36.0,10.0,61.3,87.5,55.6,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.2,0.0,0.0,,27.1,0.0,0.0,0.0,0.02,0.0,0.0,76.0,2.0,38.0,28.0,10.0,6.0,76.0,0.0,0.0,2.0,100.0,52.0,0.0,4.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malik Henry,ca CAN,"MF,FW",Toronto FC,23-134,2002,9,0,118,1.3,0.0,0.77,0.77,0.0,0.0,0.0,1.54,0.0,0.46,0.46,0.38,0.85,3.08,3.85,3.85,0.0,0.76,0.76,0.0,0.76,0.48,0.35,0.84,0.48,0.84,Matches,2025,1.3,19.2,6.92,10.0,2.31,30.0,10.8,13.1,5.38,64.1,64.3,76.5,42.9,378.5,105.4,19.2,6.92,10.0,2.31,30.0,10.8,13.1,5.38,64.1,64.3,76.5,42.9,19.2,6.92,10.0,2.31,30.0,10.8,13.1,5.38,64.1,64.3,76.5,42.9,19.2,6.92,10.0,2.31,30.0,10.8,13.1,5.38,64.1,64.3,76.5,42.9,0.77,0.15,0.38,1.54,1.54,2.31,0.77,0.0,1.54,0.0,0.0,1.53,0.0,0.0,,12.3,0.0,0.0,0.0,0.32,-0.46,-0.46,45.4,3.08,10.0,14.6,21.5,2.31,45.4,0.77,33.3,1.54,66.7,24.6,0.77,2.31,3.08,26.2,1.54,0.0,0.77,1.54,0.0,0.0,2.31,0.77,0.77,0.0,1.54,3.08,0.0,3.08,3.05,0.0,0.0,0.77,0.0,0.0,0.0,1.54,1.53,0.0,0.0,0.77,0.0,0.0,0.0,0.0,3.08,0.77,0.0,3.08,0.0,0.77,0.0,0.0,0.0,3.08,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fabian Herbers,de GER,"MF,FW",CF Montréal,32-109,1993,16,11,723,8.0,0.13,0.0,0.13,0.13,0.0,0.0,0.38,0.0,0.1,0.1,0.13,0.23,1.75,6.13,3.75,0.12,0.0,0.12,0.12,0.12,0.1,0.12,0.22,0.1,0.22,Matches,2025,8.0,30.5,15.0,12.1,3.0,39.6,18.1,15.4,4.0,77.0,82.8,78.9,75.0,536.6,177.5,30.5,15.0,12.1,3.0,39.6,18.1,15.4,4.0,77.0,82.8,78.9,75.0,30.5,15.0,12.1,3.0,39.6,18.1,15.4,4.0,77.0,82.8,78.9,75.0,30.5,15.0,12.1,3.0,39.6,18.1,15.4,4.0,77.0,82.8,78.9,75.0,0.0,0.19,-0.13,1.5,3.5,1.38,0.0,0.13,1.63,0.25,15.4,1.62,0.25,0.08,0.5,16.1,0.0,0.0,0.0,0.06,0.03,0.03,48.4,1.75,8.5,26.8,13.8,2.38,48.4,0.38,37.5,0.38,37.5,29.0,0.38,1.0,1.25,34.1,2.13,0.38,1.5,2.13,0.38,37.5,0.63,0.5,0.5,1.0,3.13,1.25,0.0,3.88,3.85,0.0,0.0,0.13,0.0,0.13,0.0,0.38,0.37,0.0,0.0,0.13,0.0,0.13,0.0,0.0,1.38,1.88,0.13,0.63,1.0,1.5,0.0,0.0,0.0,4.88,0.88,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ronald Hernández,ve VEN,DF,Atlanta Utd,28-074,1997,21,16,1316,14.6,0.07,0.07,0.14,0.07,0.0,0.0,0.21,0.0,0.03,0.03,0.11,0.14,1.71,3.7,5.21,0.07,0.07,0.14,0.07,0.14,0.03,0.11,0.14,0.03,0.14,Matches,2025,14.6,45.8,24.3,17.3,3.42,56.9,26.7,20.6,6.92,80.5,91.0,84.1,49.5,740.1,244.0,45.8,24.3,17.3,3.42,56.9,26.7,20.6,6.92,80.5,91.0,84.1,49.5,45.8,24.3,17.3,3.42,56.9,26.7,20.6,6.92,80.5,91.0,84.1,49.5,45.8,24.3,17.3,3.42,56.9,26.7,20.6,6.92,80.5,91.0,84.1,49.5,0.07,0.14,-0.04,0.89,2.81,0.75,0.48,0.07,0.48,0.14,28.6,0.48,0.14,0.14,0.5,15.7,0.0,0.0,0.0,0.07,0.03,0.03,67.3,3.84,22.5,28.2,17.1,1.44,67.3,0.21,42.9,0.21,42.9,37.1,0.07,1.58,0.62,42.9,1.71,1.03,1.03,1.71,1.03,48.4,1.1,0.89,0.55,1.37,3.08,3.42,0.0,1.64,1.64,0.0,0.0,0.07,0.0,0.07,0.0,0.14,0.14,0.0,0.0,0.07,0.0,0.07,0.0,0.0,1.1,1.1,0.07,3.08,1.37,1.03,0.0,0.0,0.0,4.04,1.1,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
