player_sk,version,Season,Matches Played,Game or games started by player,Minutes,90s Played90s played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG,npxG,xAG,"npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",PrgC,PrgP,PrgR,Goals.1,Assists.1,Goals + Assists.1,Non-Penalty Goals.1,Non-Penalty Goals + Assists/90Goals plus Assists minus Penalty Kicks made per 90 minutes,xG.1,xAG.1,"xG + xAG/90Expected Goals plus Assisted Goals per 90 minutesxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",npxG.1,"npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader.1",90s,Cmp,Cmp.1,Cmp.2,Cmp.3,Att,Att.1,Att.2,Att.3,Cmp%,Cmp%.1,Cmp%.2,Cmp%.3,Tot,Prg,Cmp.4,Cmp.5,Cmp.6,Cmp.7,Att.4,Att.5,Att.6,Att.7,Cmp%.4,Cmp%.5,Cmp%.6,Cmp%.7,Cmp.8,Cmp.9,Cmp.10,Cmp.11,Att.8,Att.9,Att.10,Att.11,Cmp%.8,Cmp%.9,Cmp%.10,Cmp%.11,Cmp.12,Cmp.13,Cmp.14,Cmp.15,Att.12,Att.13,Att.14,Att.15,Cmp%.12,Cmp%.13,Cmp%.14,Cmp%.15,Ast,xA,Assists - xAGAssists minus Expected Goals Assisted,KP,1/3,PPA,CrsPA,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Shot,"Goals - xGGoals minus Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","Non-Penalty Goals - npxGNon-Penalty Goals minus Non-Penalty Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.",Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,Tkl,Tkl.1,TklW,Tkl.2,Tkl.3,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,TO,TO.1,Fld,Fld.1,Def,Def.1,GCA,GCA90,TO.2,TO.3,Fld.2,Fld.3,Def.2,Def.3,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Won,Won%,GA,PKA,CK,OG,Post-Shot Expected Goals,Post-Shot Expected Goals per Shot on Target,PSxG-GAPost-Shot Expected Goals minus Goals AllowedPositive numbers suggest better luck or an above average ability to stop shotsPSxG is expected goals based on how likely the goalkeeper is to save the shotNote,PSxG-GA/90Post-Shot Expected Goals minus Goals Allowed per 90 minutesPositive numbers suggest better luck or an above average ability to stop shotsPSxG is expected goals based on how likely the goalkeeper is to save the shotNote,Att (GK),Thr,Launch%,Launch%.1,Avg,Avg.1,Avg.2,Launch%.2,Launch%.3,Avg.3,Avg.4,Avg.5,Opp,Stp,Stp%,#OPA,#OPA/90,Avg.6,Avg.7,Avg.8,Player,Pos,Squad,Age,name,category,contract_thru,player,year_int,base_salary,compensation,goals_per_90,assists_per_90,xg_per_90,xg_overperformance,progressive_actions,defensive_actions,position_group,designation_tier,archetype,segment
2563013054,1,2025,1,0,10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,40.0,30.0,10.0,0.0,50.0,30.0,10.0,10.0,80.0,100.0,100.0,0.0,390.0,10.0,40.0,30.0,10.0,0.0,50.0,30.0,10.0,10.0,80.0,100.0,100.0,0.0,40.0,30.0,10.0,0.0,50.0,30.0,10.0,10.0,80.0,100.0,100.0,0.0,40.0,30.0,10.0,0.0,50.0,30.0,10.0,10.0,80.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,50.0,0.0,0.0,10.0,40.0,0.0,50.0,10.0,100.0,0.0,0.0,30.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andy Batioja,FW,Houston Dynamo,19-307,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,FW,Unknown,0,FW
390224602,1,2025,25,23,1877,20.9,0.43,0.14,0.57,0.33,0.1,0.14,0.33,0.0,0.57,0.46,0.13,0.6,1.1,2.11,4.21,0.43,0.14,0.58,0.34,0.48,0.57,0.13,0.7,0.47,0.6,20.9,13.3,7.08,4.74,1.1,21.7,11.3,7.08,1.63,61.4,62.4,66.9,67.6,216.5,46.6,13.3,7.08,4.74,1.1,21.7,11.3,7.08,1.63,61.4,62.4,66.9,67.6,13.3,7.08,4.74,1.1,21.7,11.3,7.08,1.63,61.4,62.4,66.9,67.6,13.3,7.08,4.74,1.1,21.7,11.3,7.08,1.63,61.4,62.4,66.9,67.6,0.14,0.08,0.01,0.91,1.15,0.77,0.0,0.43,3.59,1.63,45.3,3.6,1.63,0.09,0.21,13.0,0.0,0.1,0.14,0.13,-0.14,-0.13,31.7,1.29,2.63,14.2,15.1,6.41,31.6,0.19,21.1,0.67,73.7,15.0,0.72,1.48,1.0,24.3,0.33,0.19,0.14,0.33,0.19,66.7,0.1,0.91,0.77,0.05,0.38,1.1,0.05,2.2,2.21,0.1,0.0,0.1,0.05,0.0,0.0,0.24,0.24,0.1,0.0,0.1,0.05,0.0,0.0,0.0,1.39,1.39,0.96,0.0,0.05,0.14,0.05,0.0,0.0,1.67,7.8,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christian Benteke,FW,D.C. United,35-001,Christian Benteke,Designated Player,2025,Christian Benteke,2025.0,4500000.0,4937500.0,0.02057416267942584,0.006698564593301436,0.02727272727272727,-0.13999999999999996,3.21,0.38,FW,DP,0,FW
5975049689,2,2025,17,7,681,7.6,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.2,0.33,0.79,1.71,4.34,0.0,0.26,0.26,0.0,0.26,0.14,0.19,0.34,0.14,0.34,7.6,11.3,5.79,3.82,0.53,15.0,7.37,5.0,0.53,75.4,78.6,76.3,100.0,155.5,39.3,11.3,5.79,3.82,0.53,15.0,7.37,5.0,0.53,75.4,78.6,76.3,100.0,11.3,5.79,3.82,0.53,15.0,7.37,5.0,0.53,75.4,78.6,76.3,100.0,11.3,5.79,3.82,0.53,15.0,7.37,5.0,0.53,75.4,78.6,76.3,100.0,0.26,0.09,0.07,1.58,0.39,0.39,0.13,0.0,1.05,0.53,50.0,1.06,0.53,0.0,0.0,9.7,0.0,0.0,0.0,0.14,-0.14,-0.14,22.4,0.66,1.32,9.61,11.6,4.61,22.4,0.13,33.3,0.26,66.7,11.3,0.39,2.37,0.39,15.5,0.13,0.0,0.13,0.13,0.0,,0.0,0.26,0.26,0.26,0.39,0.53,0.0,2.5,2.52,0.13,0.0,0.13,0.0,0.0,0.0,0.26,0.27,0.13,0.0,0.13,0.0,0.0,0.0,0.0,1.71,0.66,0.0,0.26,0.26,0.13,0.0,0.0,0.0,0.79,1.71,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miguel Berry,FW,LA Galaxy,28-079,Miguel Berry,Standard,2025,Miguel Berry,2025.0,225000.0,231667.0,0.0,0.034210526315789476,0.01842105263157895,-0.14,2.5,0.39,FW,Standard,0,FW
5674537492,3,2025,13,0,242,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,2.59,2.22,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,2.7,23.3,15.6,4.44,0.74,33.0,20.4,6.3,2.22,70.8,76.4,70.6,33.3,283.7,56.7,23.3,15.6,4.44,0.74,33.0,20.4,6.3,2.22,70.8,76.4,70.6,33.3,23.3,15.6,4.44,0.74,33.0,20.4,6.3,2.22,70.8,76.4,70.6,33.3,23.3,15.6,4.44,0.74,33.0,20.4,6.3,2.22,70.8,76.4,70.6,33.3,0.0,0.07,0.0,0.37,0.37,1.11,0.37,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,43.7,2.59,8.52,14.1,21.9,2.96,43.7,1.11,60.0,0.74,40.0,25.9,0.0,1.11,1.11,31.5,2.22,0.37,1.11,2.22,0.37,33.3,0.74,0.74,0.37,1.11,3.33,0.74,0.0,1.85,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,0.37,0.37,2.22,1.11,1.11,0.0,0.0,0.0,2.59,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emmanuel Boateng,FW,San Diego FC,31-321,Emmanuel Boateng,Standard,2025,Emmanuel Boateng,2025.0,300000.0,331500.0,0.0,0.0,0.0,0.0,4.8100000000000005,3.33,FW,Standard,0,FW
7333009453,1,2025,19,1,317,3.5,0.29,0.29,0.57,0.29,0.0,0.0,0.29,0.0,0.14,0.14,0.2,0.34,0.86,1.71,7.71,0.28,0.28,0.57,0.28,0.57,0.15,0.21,0.36,0.15,0.36,3.5,16.3,11.4,4.57,0.0,22.0,13.7,5.71,0.0,74.0,83.3,80.0,,202.6,28.3,16.3,11.4,4.57,0.0,22.0,13.7,5.71,0.0,74.0,83.3,80.0,,16.3,11.4,4.57,0.0,22.0,13.7,5.71,0.0,74.0,83.3,80.0,,16.3,11.4,4.57,0.0,22.0,13.7,5.71,0.0,74.0,83.3,80.0,,0.29,0.06,0.09,1.71,0.0,0.57,0.0,0.29,1.71,0.86,50.0,1.7,0.85,0.17,0.33,12.0,0.0,0.0,0.0,0.09,0.14,0.14,31.1,0.86,1.71,11.1,18.3,3.43,31.1,0.86,42.9,1.14,57.1,17.7,0.29,1.71,2.86,25.7,0.57,0.29,0.57,0.57,0.29,50.0,0.29,0.29,0.0,0.0,0.57,0.57,0.0,3.14,3.13,0.57,0.0,0.0,0.0,0.0,0.0,0.29,0.28,0.57,0.0,0.0,0.0,0.0,0.0,0.0,1.43,1.71,0.86,0.29,0.0,0.57,0.0,0.0,0.0,3.43,2.86,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wiktor Bogacz,FW,NY Red Bulls,21-143,Wiktor Bogacz,U22 Initiative,2028,Wiktor Bogacz,2025.0,390000.0,516240.0,0.08285714285714285,0.08285714285714285,0.04,0.14999999999999997,2.57,0.57,FW,U22,0,FW
4119006719,1,2025,31,29,2654,29.5,0.81,0.24,1.05,0.58,0.24,0.27,0.1,0.0,0.74,0.53,0.26,0.79,5.9,2.92,13.1,0.81,0.24,1.05,0.58,0.81,0.74,0.26,1.0,0.53,0.79,29.5,22.9,13.5,7.12,1.66,33.3,16.4,10.7,4.0,68.8,82.4,66.7,41.5,354.1,85.6,22.9,13.5,7.12,1.66,33.3,16.4,10.7,4.0,68.8,82.4,66.7,41.5,22.9,13.5,7.12,1.66,33.3,16.4,10.7,4.0,68.8,82.4,66.7,41.5,22.9,13.5,7.12,1.66,33.3,16.4,10.7,4.0,68.8,82.4,66.7,41.5,0.24,0.23,-0.02,1.59,1.32,1.59,0.17,0.81,4.54,2.03,44.8,4.54,2.03,0.13,0.28,18.4,0.41,0.24,0.27,0.12,0.07,0.05,49.9,0.71,3.42,14.2,33.6,8.44,49.6,3.05,43.7,3.66,52.4,32.1,3.9,3.76,1.76,37.3,0.75,0.31,0.41,0.75,0.31,32.1,0.64,0.54,0.51,0.17,0.92,0.54,0.0,4.75,4.75,0.78,0.1,0.41,0.17,0.07,0.0,0.71,0.71,0.78,0.1,0.41,0.17,0.07,0.0,0.0,1.76,1.12,0.47,4.51,0.17,0.41,0.17,0.03,0.0,3.32,0.75,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denis Bouanga,FW,LAFC,31-023,Denis Bouanga,Designated Player,2027,Denis Bouanga,2025.0,3020000.0,3709500.0,0.02745762711864407,0.008135593220338983,0.025084745762711864,0.07000000000000006,8.82,0.92,FW,DP,0,FW
4630076428,1,2025,5,0,100,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.27,0.27,0.36,0.64,0.91,2.73,5.45,0.0,0.0,0.0,0.0,0.0,0.31,0.32,0.63,0.31,0.63,1.1,37.3,25.5,6.36,1.82,44.5,26.4,10.0,2.73,83.7,96.6,63.6,66.7,459.1,131.8,37.3,25.5,6.36,1.82,44.5,26.4,10.0,2.73,83.7,96.6,63.6,66.7,37.3,25.5,6.36,1.82,44.5,26.4,10.0,2.73,83.7,96.6,63.6,66.7,37.3,25.5,6.36,1.82,44.5,26.4,10.0,2.73,83.7,96.6,63.6,66.7,0.0,0.18,-0.36,1.82,3.64,1.82,1.82,0.0,4.55,0.0,0.0,4.5,0.0,0.0,,24.7,0.91,0.0,0.0,0.07,-0.27,-0.27,60.9,0.0,4.55,24.5,31.8,1.82,60.9,0.0,0.0,0.91,100.0,39.1,0.91,3.64,0.0,41.8,2.73,0.91,1.82,2.73,0.91,50.0,0.91,1.82,1.82,0.0,2.73,0.0,0.0,3.64,3.6,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.91,0.0,0.91,3.64,0.0,1.82,0.0,0.0,0.0,3.64,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lachlan Brook,FW,Real Salt Lake,24-299,Lachlan Brook,Standard,2025,,,,,0.0,0.0,0.24545454545454545,-0.27,3.64,2.73,FW,Standard,0,FW
8302144815,2,2025,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.82,0.0,25.82,25.82,25.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0,0.0,0.0,,2.7,0.0,0.0,0.0,0.29,-0.3,-0.3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brandon Cambridge,FW,Charlotte,23-093,Brandon Cambridge,Homegrown,2025,Brandon Cambridge,2025.0,125000.0,133026.0,,,,-0.3,0.0,0.0,FW,HG,0,FW
5952292125,2,2025,24,20,1645,18.3,0.38,0.05,0.44,0.38,0.0,0.0,0.27,0.0,0.38,0.38,0.07,0.45,0.71,2.13,4.64,0.38,0.05,0.44,0.38,0.44,0.38,0.07,0.45,0.38,0.45,18.3,16.7,8.74,6.39,0.87,22.3,10.7,7.92,1.31,75.0,82.1,80.7,66.7,258.2,45.6,16.7,8.74,6.39,0.87,22.3,10.7,7.92,1.31,75.0,82.1,80.7,66.7,16.7,8.74,6.39,0.87,22.3,10.7,7.92,1.31,75.0,82.1,80.7,66.7,16.7,8.74,6.39,0.87,22.3,10.7,7.92,1.31,75.0,82.1,80.7,66.7,0.05,0.04,-0.02,0.93,1.64,0.55,0.0,0.38,3.5,1.09,31.3,3.5,1.09,0.11,0.35,15.4,0.0,0.0,0.0,0.11,0.0,0.0,33.3,1.69,3.66,16.3,13.7,4.04,33.3,0.6,64.7,0.33,35.3,15.3,0.27,2.13,1.2,22.6,0.98,0.33,0.55,0.98,0.33,26.1,0.93,1.09,0.82,0.11,1.09,1.58,0.05,2.19,2.19,0.11,0.0,0.05,0.0,0.0,0.0,0.16,0.16,0.11,0.0,0.05,0.0,0.0,0.0,0.0,2.13,0.38,0.27,0.44,0.11,0.55,0.0,0.0,0.0,1.91,2.35,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leonardo Campana,FW,NE Revolution,25-133,Leonardo Campana,TAM Player,2027,Leonardo Campana,2025.0,1250000.0,1372333.0,0.020765027322404372,0.00273224043715847,0.020765027322404372,0.0,2.84,1.09,FW,TAM,0,FW
9724988596,1,2025,29,27,2472,27.5,0.25,0.07,0.33,0.22,0.04,0.04,0.29,0.0,0.4,0.37,0.16,0.53,4.87,4.8,9.09,0.25,0.07,0.33,0.22,0.29,0.4,0.16,0.56,0.37,0.53,27.5,38.1,21.0,12.9,2.8,45.4,22.8,14.5,4.62,84.1,91.9,89.2,60.6,595.4,125.4,38.1,21.0,12.9,2.8,45.4,22.8,14.5,4.62,84.1,91.9,89.2,60.6,38.1,21.0,12.9,2.8,45.4,22.8,14.5,4.62,84.1,91.9,89.2,60.6,38.1,21.0,12.9,2.8,45.4,22.8,14.5,4.62,84.1,91.9,89.2,60.6,0.07,0.2,-0.09,0.87,3.27,1.45,0.11,0.25,3.96,1.56,39.4,3.97,1.57,0.06,0.14,18.6,0.15,0.04,0.04,0.09,-0.15,-0.15,59.8,0.4,5.93,24.0,31.4,5.38,59.8,2.22,46.2,2.33,48.5,40.8,2.18,2.8,1.42,45.8,1.09,0.36,0.58,1.09,0.36,28.6,0.91,0.51,0.51,0.65,1.75,0.25,0.0,3.38,3.39,0.51,0.04,0.15,0.04,0.04,0.0,0.51,0.51,0.51,0.04,0.15,0.04,0.04,0.0,0.0,1.45,1.67,0.07,1.93,0.65,0.58,0.0,0.0,0.0,4.15,0.11,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabriel Chaves,FW,LA Galaxy,24-296,,,,,,,,0.00909090909090909,0.0025454545454545456,0.014545454545454545,-0.15000000000000002,9.67,1.7400000000000002,FW,Unknown,0,FW
5655711897,1,2025,2,0,16,0.2,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.63,0.0,5.63,5.63,5.63,0.24,0.0,0.24,0.24,0.24,0.2,15.0,0.0,15.0,0.0,20.0,0.0,15.0,0.0,75.0,,100.0,,305.0,100.0,15.0,0.0,15.0,0.0,20.0,0.0,15.0,0.0,75.0,,100.0,,15.0,0.0,15.0,0.0,20.0,0.0,15.0,0.0,75.0,,100.0,,15.0,0.0,15.0,0.0,20.0,0.0,15.0,0.0,75.0,,100.0,,0.0,0.5,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,100.0,5.63,5.63,1.0,1.0,15.1,0.0,0.0,0.0,0.04,5.0,5.0,40.0,0.0,10.0,10.0,25.0,10.0,40.0,10.0,66.7,5.0,33.3,25.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antoine Coupland,FW,Vancouver W'caps,21-357,,,,,,,,25.0,0.0,0.0,5.0,5.0,0.0,FW,Unknown,-1,FW
3176254049,1,2025,33,33,2801,31.1,0.55,0.06,0.61,0.45,0.1,0.13,0.0,0.0,0.63,0.52,0.13,0.65,1.0,1.61,4.92,0.55,0.06,0.61,0.45,0.51,0.63,0.13,0.76,0.53,0.65,31.1,12.7,7.36,4.21,0.64,17.9,9.2,5.76,1.19,71.0,80.1,73.2,54.1,183.0,36.0,12.7,7.36,4.21,0.64,17.9,9.2,5.76,1.19,71.0,80.1,73.2,54.1,12.7,7.36,4.21,0.64,17.9,9.2,5.76,1.19,71.0,80.1,73.2,54.1,12.7,7.36,4.21,0.64,17.9,9.2,5.76,1.19,71.0,80.1,73.2,54.1,0.06,0.1,-0.06,1.09,0.87,0.45,0.03,0.55,2.54,1.22,48.1,2.54,1.22,0.18,0.37,11.9,0.0,0.1,0.13,0.21,-0.08,-0.07,30.0,1.19,3.25,13.9,13.2,4.5,29.8,0.39,30.8,0.77,61.5,14.8,0.55,2.64,0.71,19.1,1.48,0.55,1.03,1.48,0.55,37.0,0.93,1.16,1.06,0.68,2.15,1.13,0.0,2.38,2.38,0.19,0.06,0.16,0.03,0.0,0.0,0.19,0.19,0.19,0.06,0.16,0.03,0.0,0.0,0.0,1.06,1.0,0.58,0.29,0.68,1.03,0.03,0.0,0.0,2.19,1.54,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hugo Cuypers,FW,Chicago Fire,28-300,Hugo Cuypers,Designated Player,2026,Hugo Cuypers,2025.0,3238000.0,3528044.0,0.017684887459807074,0.0019292604501607716,0.0202572347266881,-0.07999999999999996,2.6100000000000003,2.16,FW,DP,0,FW
2851526183,1,2025,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edward Davis,FW,Philadelphia Union,19-170,,,,,,,,,,,0.0,0.0,0.0,FW,Unknown,0,FW
5614080079,1,2025,12,3,259,2.9,0.34,0.0,0.34,0.34,0.0,0.0,0.69,0.0,1.14,1.14,0.0,1.14,1.03,0.34,4.14,0.35,0.0,0.35,0.35,0.35,1.15,0.0,1.15,1.15,1.15,2.9,11.7,7.59,2.76,0.0,15.2,8.62,3.79,0.69,77.3,88.0,72.7,0.0,125.5,12.1,11.7,7.59,2.76,0.0,15.2,8.62,3.79,0.69,77.3,88.0,72.7,0.0,11.7,7.59,2.76,0.0,15.2,8.62,3.79,0.69,77.3,88.0,72.7,0.0,11.7,7.59,2.76,0.0,15.2,8.62,3.79,0.69,77.3,88.0,72.7,0.0,0.0,0.03,0.0,0.0,0.34,0.0,0.0,0.34,6.21,1.38,22.2,6.25,1.39,0.06,0.25,14.1,0.0,0.0,0.0,0.18,-0.79,-0.79,29.7,0.69,2.41,12.1,15.9,5.86,29.7,0.69,40.0,1.03,60.0,16.6,0.34,3.79,1.38,23.1,1.03,0.69,0.34,1.03,0.69,100.0,0.0,0.34,0.34,0.34,1.38,0.69,0.0,0.34,0.35,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,2.07,2.07,0.69,0.0,0.34,0.34,0.0,0.0,0.0,3.45,4.48,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osaze De Rosario,FW,Seattle Sounders,24-138,,,,Osaze De Rosario,2025.0,80622.0,80622.0,0.11724137931034484,0.0,0.393103448275862,-0.7999999999999998,1.37,1.37,FW,Unknown,-1,FW
1292749491,1,2025,2,0,23,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,0.3,6.67,0.0,6.67,0.0,13.3,6.67,6.67,0.0,50.0,0.0,100.0,,126.7,0.0,6.67,0.0,6.67,0.0,13.3,6.67,6.67,0.0,50.0,0.0,100.0,,6.67,0.0,6.67,0.0,13.3,6.67,6.67,0.0,50.0,0.0,100.0,,6.67,0.0,6.67,0.0,13.3,6.67,6.67,0.0,50.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,3.91,0.0,0.0,,28.4,0.0,0.0,0.0,0.02,0.0,0.0,20.0,3.33,3.33,6.67,10.0,0.0,20.0,0.0,,0.0,,6.67,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,,0.0,3.33,3.33,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Louicius Deedson,FW,FC Dallas,24-296,,,,Louicius Deedson,2025.0,280000.0,330319.0,0.0,0.0,0.0,0.0,0.0,0.0,FW,Unknown,0,FW
